Feature ID	Taxon	Confidence
413ce0e215de0a3695a2a8ea25ef5de5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.8426478831019288
6b9d383e66c3b2936b3facd032acd253	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.8581422257963119
b6fb17a767c38248a2b562bf3d805645	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_parasanguinis	0.9426580413040548
33a4738ddae380019d3669306ec57c0a	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_agalactiae	0.9382907290014127
3d7ee23efeca77035736890f07b49d4c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_salivae	0.9999389545411871
c538514892908e3f8969dfd18193f21c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_parasanguinis	0.7149614533625952
2fadbfe8fe028f6ef358be2c5f6203dd	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Megasphaera; s__Megasphaera_micronuciformis	0.713096137402909
a94456db9764660a2eced41edbbf9731	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.9999974671629557
227d168bc0d34b312ba13ebbfed89ba4	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_rhamnosus	0.9997243934561156
e93005a1a51714e5420f181e6e3c8e02	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Alteribacillus; s__halophilic_and	0.703936855621834
84cf5e08063ad29d4a1f932931c89ced	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.8591791903911709
4c709619729a4ef78385845d28132dde	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.9483708452516758
f972138bd010d5c7c8fde5a4f0ec8650	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9478557078025878
508d2ebaac4a18aed1b0afa95b824325	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999779870158
5ed2d0d3a6c22744b9fcda8cdcc2e3ea	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Solobacterium; s__Solobacterium_moorei	0.7167338796741477
de3135c9e83bb6ac9a7b74e880118cee	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__Haemophilus_influenzae	0.9022273175062345
5f4001837e893a475d714010fa364ab1	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces	0.999999513771714
d22359b4c2c63a07dfb44fbe0ba88140	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Solobacterium	0.9933450464349313
d1a58ac06ec3c89c011f7efdd5e9591d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_constellatus	0.9428259992404564
f1cf24630c75b30b86fe2e85a3b61b5f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_histicola	0.9996912530260148
fd423c4c4bf2e9a73a73c11e2a655004	d__Archaea; p__Halobacterota; c__Halobacteria; o__Halobacterales; f__Halobacterales; g__uncultured; s__uncultured_Methanotorris	0.9915842076387859
171c5a23d877d28b009064b546fccc05	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Schaalia_odontolytica	0.9325774645691989
cb4b30ba7f0d7a7db3432266771c3a59	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptosporangiales; f__Nocardiopsaceae	0.8433532559145448
aa77483979fea2713b1df89c70d43123	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella	0.9459225448968472
9013ba4ef9b1c6369be252710ed058c5	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999958395488
f3f76f1d1a06d5f6a1a0ca3a01ef08a9	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Marinococcaceae; g__Alteribacillus	0.7924750941071904
